780d931e-c706-41e6-b673-a48a996abfbe,( +++ ),( B ),Streptococcus dysgalactiae,2.39,Streptococcus dysgalactiae,2.35
034b6519-588e-4f99-8afd-c2568d7ea455,( ++ ),( A ),Gardnerella vaginalis,2.21,Gardnerella vaginalis,2.19
093007ea-d7f9-4577-8ab4-7d503d7bc78d,( + ),( B ),Lactobacillus crispatus,1.97,Lactobacillus crispatus,1.83
2c6235fe-7b42-47f8-bf2b-583cbd86aad5,( - ),( C ),not reliable identification,1.59,not reliable identification,1.38
524f3a77-6fdc-4afe-bf55-fb3abcb667bc,( ++ ),( A ),Corynebacterium singulare,2.28,Corynebacterium singulare,2.14
532b7f18-4dab-41b7-b861-4129520888b8,( ++ ),( A ),Gardnerella vaginalis,2.24,Gardnerella vaginalis,2.2
5b86d90c-47d9-409d-b49e-088ea640d062,( - ),( C ),not reliable identification,1.53,not reliable identification,1.16
bb1363d8-6612-44fa-a483-f2cf7c8c16be,( +++ ),( A ),MIX!Lactobacillus paracasei,2.33,Lactobacillus paracasei,2.28
cce29f62-bbf6-457d-8e58-0ccbaa840b56,( +++ ),( A ),Lactobacillus paracasei,2.32,Lactobacillus paracasei,2.31
f1266970-7d2f-486a-b0b7-e70db4f95b8e,( ++ ),( A ),Gardnerella vaginalis,2.29,Gardnerella vaginalis,2.27
05e5ff96-ad4a-4fb6-96ed-2975756cd1b3,( +++ ),( A ),Gardnerella vaginalis,2.3,Gardnerella sp,1.87
17329989-2263-4c9c-b4eb-1f468bcdbfa4,( +++ ),( A ),Streptococcus agalactiae,2.31,Streptococcus agalactiae,2.27
29670f75-d6b8-44f3-b06a-09c37e878fb9,( +++ ),( A ),Streptococcus agalactiae,2.48,Streptococcus agalactiae,2.41
40cb815e-a98a-41df-bafc-f054da349271,( + ),( B ),Gardnerella sp,1.87,Gardnerella vaginalis,1.77
6e346140-48fd-45ce-82c8-4ae068c8e1a6,( ++ ),( A ),Candida albicans,2.19,Candida albicans,2.16
