11f00e1e-e443-4b59-bb43-3c24a2eff8ac,( ++ ),( A ),Staphylococcus epidermidis,2.25,Staphylococcus epidermidis,2.09
70449704-48a2-4580-bb1a-f57fc46b2c6b,( +++ ),( A ),Staphylococcus aureus,2.36,Staphylococcus aureus,2.32
7488c50d-6958-491a-9fa9-33ce87f308d1,( +++ ),( A ),Staphylococcus lugdunensis,2.31,Staphylococcus lugdunensis,2.21
77dc5304-da3f-40a5-a0ab-239cf1a59ee5,( + ),( B ),Acinetobacter haemolyticus,1.75,Acinetobacter haemolyticus,1.73
7a25f51e-9046-4a3d-a157-08468ee609cf,( ++ ),( A ),Lactobacillus crispatus,2.05,not reliable identification,1.68
820a5fa3-ffda-4419-a31c-98cbeed8ac67,( +++ ),( A ),Staphylococcus aureus,2.41,Staphylococcus aureus,2.38
8c161111-e8c4-493f-8fa2-b14fe50be3a8,( ++ ),( A ),Staphylococcus epidermidis,2.17,Staphylococcus epidermidis,2.08
979440a6-ede8-4fc3-87dd-53e394ee9067,( + ),( B ),Staphylococcus warneri,1.93,Staphylococcus warneri,1.87
69a77429-01a8-4575-8fd0-87b7e4b812a4,( ++ ),( A ),Staphylococcus epidermidis,2.18,Staphylococcus epidermidis,2.07
a8bc609c-3328-4575-8546-870ddb4ef6e3,( ++ ),( A ),Staphylococcus epidermidis,2.18,Staphylococcus epidermidis,2.15
6c24553b-7aef-442c-9f44-6975945794d6,( ++ ),( A ),Staphylococcus epidermidis,2.15,Staphylococcus epidermidis,2.12
ae8c37e4-b5df-4b2a-b08c-1668c24e2983,( +++ ),( A ),Micrococcus luteus,2.35,Micrococcus luteus,2.25
b0217847-95e3-4fc5-8c79-3eed67a480b4,( ++ ),( A ),MIX!Acinetobacter haemolyticus,2.14,not reliable identification,1.69
b4274ed5-06b8-4880-93bc-0bf3fe4288df,( ++ ),( A ),Staphylococcus epidermidis,2.19,Staphylococcus epidermidis,2.05
ce0be461-31dc-4132-bf20-d6413b6e765f,( ++ ),( A ),Staphylococcus epidermidis,2.12,Staphylococcus epidermidis,2.1
d532b36d-1631-4e00-9dd5-5c53faf06fcd,( ++ ),( A ),Staphylococcus capitis,2.08,Staphylococcus capitis,2.07
dfb5c4f5-bca5-4361-a6bb-320051273d8b,( +++ ),( A ),Staphylococcus aureus,2.41,Staphylococcus aureus,2.35
