35830717-69c2-42ac-a596-d612743133c1,( - ),( C ),not reliable identification,1.31,not reliable identification,1.15
a73a85ed-bdce-48c6-8372-78839604cf09,( - ),( C ),not reliable identification,1.4,not reliable identification,1.32
488ce2a4-f146-4e39-b598-9ac072d740da,( - ),( C ),not reliable identification,1.32,not reliable identification,1.23
b7890225-4142-4ab6-ad1c-9797da299f49,( - ),( C ),not reliable identification,1.42,not reliable identification,1.31
6e6d51d1-a2c7-493b-b80a-51844b9f83b6,( - ),( C ),not reliable identification,1.33,not reliable identification,1.32
bc043a0f-ce09-408b-aab5-a324c848d574,( - ),( C ),not reliable identification,1.29,not reliable identification,1.27
0b67b625-b34c-4eaa-b854-b01eaddaafb6,( +++ ),( A ),Pseudomonas aeruginosa,2.47,Pseudomonas aeruginosa,2.46
11ced9c4-fd71-44b6-a658-82cb1d47892e,( +++ ),( A ),Enterococcus faecium,2.36,Enterococcus faecium,2.31
2bd56e06-7230-45bb-8b73-bf567c613ac8,( - ),( C ),no peaks found,< 0,no peaks found,< 0
30b62ea3-5d58-4d3c-abad-1994c99f3d60,( ++ ),( A ),Aerococcus urinae,2.17,Aerococcus urinae,2
34f44dc5-f2f0-4227-8ede-bf0fe61bfa65,( ++ ),( B ),Candida albicans,2.18,Candida albicans,2.17
31d17ebe-3866-4bdd-b097-95c14b9ab30f,( - ),( C ),not reliable identification,1.68,not reliable identification,1.58
4aa9e99b-f6c4-4a3b-9f0d-dc79145c1534,( +++ ),( A ),Pseudomonas aeruginosa,2.41,Pseudomonas aeruginosa,2.36
4aec3d56-3767-4685-9b99-1d2c2a110fe9,( ++ ),( C ),Streptococcus anginosus,2.21,Streptococcus anginosus,2.18
524ba236-1942-459b-bf50-0d533ff97282,( ++ ),( B ),Gardnerella sp,2.2,Gardnerella vaginalis,2.09
5670ca79-7463-4fc5-b200-da4d80f5ea99,( +++ ),( A ),Enterococcus faecalis,2.44,Enterococcus faecalis,2.34
719f2157-5734-4921-9c83-25eecf423989,( +++ ),( A ),Enterococcus faecium,2.42,Enterococcus faecium,2.4
73b34b60-4163-4201-a947-075e5f75bc77,( + ),( B ),Candida glabrata,1.93,Candida glabrata,1.91
7c676025-8785-4218-9f8e-a328ad6bc9cc,( +++ ),( B ),Klebsiella pneumoniae,2.4,Klebsiella pneumoniae,2.4
825aac2c-7b21-4ed4-a878-15bebfff0a5f,( ++ ),( A ),Staphylococcus epidermidis,2.12,Staphylococcus epidermidis,2.02
881e7cea-5893-4304-ad3a-c10f09940d6d,( +++ ),( B ),Klebsiella pneumoniae,2.44,Klebsiella pneumoniae,2.36
98e1a447-5f9b-40ab-b5b0-ad0573b80cd7,( ++ ),( A ),Candida albicans,2.15,Candida albicans,2.13
9a1dd37a-5d8b-45ca-9746-a5896911be0e,( ++ ),( A ),Streptococcus anginosus,2.27,Streptococcus anginosus,2.19
a25ca03c-43b9-42fc-8c7b-0c526bb893cf,( +++ ),( B ),Klebsiella pneumoniae,2.38,Klebsiella pneumoniae,2.26
b0d601bd-6e1c-4186-9b78-0eb032cbcbbc,( +++ ),( A ),Alloscardovia omnicolens,2.36,Alloscardovia omnicolens,2.33
b7412641-f33f-4662-bc16-4b793032f2cc,( - ),( C ),no peaks found,< 0,no peaks found,< 0
b8ce02e3-9c51-45b2-a173-880573dcc12f,( ++ ),( A ),Candida kefyr,2.16,Candida kefyr,1.99
dfd7a411-8f3f-482b-9187-111d6fdbf917,( +++ ),( A ),Escherichia coli,2.33,Escherichia coli,2.31
dfec00ab-c7c5-4465-8aab-04e614b3af49,( +++ ),( A ),Enterococcus faecium,2.44,Enterococcus faecium,2.44
e16385ae-307d-48cd-a6ad-bc428b469421,( +++ ),( A ),Proteus mirabilis,2.48,Proteus mirabilis,2.43
ed633eab-86df-4a46-8f78-2ef4de58dba5,( ++ ),( A ),Staphylococcus haemolyticus,2.26,Staphylococcus haemolyticus,2.21
f3f7456f-b39e-43f2-a9f6-f57c105f88df,( +++ ),( A ),Enterococcus faecium,2.37,Enterococcus faecium,2.29
f9c8ff6e-6441-4243-bb96-ee57b3f0c1bc,( +++ ),( A ),Alloscardovia omnicolens,2.32,Alloscardovia omnicolens,2.29
fcfdeddb-be6d-4ba0-a52b-999e7798f5bb,( +++ ),( A ),Escherichia coli,2.37,Escherichia coli,2.37
050d4cbc-56e3-4967-bd56-79fd9b37fcc3,( ++ ),( A ),Streptococcus agalactiae,2.26,Streptococcus agalactiae,2.22
09be5303-eda6-4e91-9cb3-8d51d83d52d7,( - ),( C ),not reliable identification,1.48,not reliable identification,1.42
0b21ba4f-218b-43b0-a0b1-9c6ce10a8902,( ++ ),( A ),Gardnerella vaginalis,2.01,Gardnerella vaginalis,1.97
0cc951f6-c1f8-4857-b677-9431a55ec58a,( + ),( B ),Gardnerella vaginalis,1.91,not reliable identification,1.34
1a2c5f72-df6f-4e54-8e2d-07fc70146bb0,( + ),( B ),Corynebacterium pyruviciproducens,1.78,not reliable identification,1.44
3a6f15fc-bed8-43f8-9d44-bb9b4ca98c75,( ++ ),( A ),Streptococcus agalactiae,2.22,Streptococcus agalactiae,2.21
4771c15d-cd0f-401c-9e6d-6bea031042ee,( +++ ),( A ),Streptococcus pyogenes,2.39,Streptococcus pyogenes,2.28
4c99d75c-232a-40eb-9dcb-1f3a96b2a82a,( ++ ),( A ),Streptococcus pyogenes,2.26,Streptococcus pyogenes,2.21
890d3ec0-708a-4b7a-9781-c7d2cccd1b2f,( - ),( C ),no peaks found,< 0,no peaks found,< 0
a344cb21-d67c-4629-a343-584a69651f44,( + ),( B ),Corynebacterium pyruviciproducens,1.86,not reliable identification,1.45
b194cdd4-578f-40a5-98db-37216bd53d6b,( - ),( C ),not reliable identification,1.5,not reliable identification,1.35
bcbff2d1-e5fb-4512-96e7-6e691f3b8a2b,( +++ ),( A ),Streptococcus agalactiae,2.34,Streptococcus agalactiae,2.32
beba5233-e65f-40c5-8df8-5ad80c32e6da,( - ),( C ),not reliable identification,1.45,not reliable identification,1.32
bef0317a-677a-4537-a285-949e7852288d,( ++ ),( A ),Streptococcus agalactiae,2.29,Streptococcus agalactiae,2.28
c7cf448b-9990-4de8-ab4e-f39ea9b8b259,( - ),( C ),not reliable identification,1.41,not reliable identification,1.34
cbc458de-8e1d-40c0-94f3-0573b3cc3f8a,( ++ ),( A ),Streptococcus agalactiae,2.26,Streptococcus agalactiae,2.23
cfd7199c-80a8-49bb-b3e4-f0fe4eaaeb58,( - ),( C ),not reliable identification,1.5,not reliable identification,1.34
e376285c-bfa2-446e-ab54-bb5e8acb873e,( ++ ),( A ),Streptococcus agalactiae,2.27,Streptococcus agalactiae,2.23
f7d4f8ca-5475-40d2-b512-aed355fc67ff,( - ),( C ),not reliable identification,1.2,not reliable identification,1.11
05c076fc-9e9d-4ffa-b42d-07d49237a6f5,( ++ ),( C ),Klebsiella oxytoca,2.05,Klebsiella oxytoca,2.04
8162de89-0f43-4816-bc07-6583b12cc8d8,( +++ ),( C ),Klebsiella oxytoca,2.36,Klebsiella oxytoca,2.27
b52e66ec-e598-4a01-a658-2accab17f7d0,( +++ ),( C ),Klebsiella oxytoca,2.32,Klebsiella oxytoca,2.3
b9b13c2f-b0ca-4272-80dc-b7b153534889,( - ),( C ),no peaks found,< 0,no peaks found,< 0
393caf98-1ee4-4548-81e2-7ed45554bfea,( - ),( C ),not reliable identification,1.26,not reliable identification,1.25
da7aa04e-63a8-44eb-be96-3675a25faa7b,( - ),( C ),not reliable identification,1.23,not reliable identification,1.21
0f905687-af11-45eb-aef4-28b957241b57,( ++ ),( A ),Streptococcus gordonii,2.04,Streptococcus gordonii,1.76
1f98bdef-2ca5-4714-809a-3e21d43fc9bf,( ++ ),( A ),Staphylococcus epidermidis,2.15,Staphylococcus epidermidis,1.86
1f99d8a2-c3b7-43ec-a5f4-28a215a2da51,( ++ ),( A ),Eikenella corrodens,2.05,Eikenella corrodens,1.91
222848fe-5485-4f2c-83da-9ec155dae0cf,( - ),( C ),not reliable identification,1.62,not reliable identification,1.43
34f3ce26-3ce0-4bfc-ba7f-67c92026e2a4,( +++ ),( A ),Staphylococcus lugdunensis,2.4,Staphylococcus lugdunensis,2.32
3aa9cb32-f19b-4312-9719-2b5d8fae20ee,( + ),( B ),Staphylococcus lugdunensis,1.98,Staphylococcus lugdunensis,1.95
44651bc3-e448-493b-aeb3-88f7a9806e44,( + ),( B ),Streptococcus gordonii,1.82,not reliable identification,1.67
46b86ee8-9d24-44c6-8ffa-a467183c25ca,( +++ ),( A ),Rothia mucilaginosa,2.31,Rothia mucilaginosa,2.26
53f7fda6-4a89-4f63-bdb2-a1a047782096,( ++ ),( A ),Staphylococcus epidermidis,2.02,Staphylococcus epidermidis,1.95
6da07f94-f8d6-43cb-804a-f8ea5fb25a36,( + ),( B ),Streptococcus gordonii,1.81,not reliable identification,1.65
75f06680-ed0c-47d9-81a4-df4075ab0569,( ++ ),( A ),Staphylococcus epidermidis,2.27,Staphylococcus epidermidis,2.08
7b9853eb-76bd-4448-9638-c47feb9db181,( ++ ),( A ),Aggregatibacter segnis,2.07,Aggregatibacter segnis,2
81bde16b-a241-4883-8d73-c7bcfc5e4a1d,( +++ ),( A ),Staphylococcus aureus,2.49,Staphylococcus aureus,2.37
8768c92d-e143-4770-b645-7b5c3481abef,( + ),( B ),Staphylococcus lugdunensis,1.95,Staphylococcus lugdunensis,1.92
a20be2c2-d886-4461-a888-f123be78b55f,( +++ ),( A ),Staphylococcus aureus,2.45,Staphylococcus aureus,2.43
a41fb0f3-d53c-46ce-a610-c396d93a21c2,( +++ ),( A ),Staphylococcus lugdunensis,2.3,Staphylococcus lugdunensis,2.1
afc8409f-6ef4-49f5-b52f-6add86c2a9a3,( + ),( B ),Corynebacterium tuberculostearicum,1.88,Corynebacterium tuberculostearicum,1.75
bc07451d-35b4-4013-ab59-b47f78721625,( ++ ),( A ),Staphylococcus caprae,2.21,Staphylococcus caprae,2.07
c41f41bc-e919-4448-80da-0ec9d6835d28,( ++ ),( A ),Staphylococcus lugdunensis,2.1,Staphylococcus lugdunensis,1.95
cc0313a8-76a5-4380-8695-b3858f391b08,( ++ ),( A ),Streptococcus gordonii,2.08,not reliable identification,1.52
f318c509-b130-4f0d-a7e2-2150b9810cad,( +++ ),( B ),Klebsiella pneumoniae,2.46,Klebsiella pneumoniae,2.31
b3cde048-695d-417b-ab2d-f2f6b3179bde,( +++ ),( B ),Corynebacterium simulans,2.35,Corynebacterium simulans,2.27
1742e645-ffa6-43df-88c5-5bae87348e60,( ++ ),( A ),Staphylococcus epidermidis,2.14,Staphylococcus epidermidis,2.11
30f07ae3-c64b-476c-88c0-bb132588af07,( ++ ),( B ),Streptococcus mitis,2.16,Streptococcus mitis,2.12
4a218cd1-2650-43fd-b3a9-1c43c0848a29,( +++ ),( A ),Staphylococcus caprae,2.31,Staphylococcus caprae,2.28
4c2771c3-cad9-41af-b069-d3aa9d7a577e,( ++ ),( A ),Staphylococcus caprae,2.22,Staphylococcus caprae,2.17
4cc3a7c4-af8e-4522-9cd3-37320f845e58,( ++ ),( B ),Streptococcus mitis,2.26,Streptococcus mitis,2.19
