01fdf873-453d-4ce9-bc91-6ecf86351d67,( +++ ),( A ),Enterococcus faecalis,2.49,Enterococcus faecalis,2.46
0860deb8-00d9-49ed-a4b4-451159ead668,( ++ ),( A ),Staphylococcus epidermidis,2.15,Staphylococcus epidermidis,2.05
13c9dd17-0e8a-4094-a6c9-0691fd66874e,( +++ ),( A ),Enterococcus faecalis,2.53,Enterococcus faecalis,2.45
5caba41e-4edd-408f-a3f7-c8e0b4350825,( +++ ),( B ),MIX!Enterobacter cloacae,2.46,Enterobacter cloacae,2.38
6a72df62-f699-47b4-a66c-b6494aeae436,( +++ ),( A ),Streptococcus vestibularis,2.36,Streptococcus vestibularis,2.34
74d54279-b35a-45a6-9c17-0529f5b37660,( +++ ),( B ),Klebsiella variicola,2.42,Klebsiella variicola,2.36
889cac66-f08e-42e0-bb70-55e4aaa26533,( +++ ),( A ),Staphylococcus aureus,2.33,Staphylococcus aureus,2.25
8c4d1e17-9d76-4876-acae-884ea52db75c,( ++ ),( B ),Streptococcus salivarius,2.07,Streptococcus vestibularis,2.07
92f27f3b-0fca-4c99-9e6e-7cc8ff89b5f9,( ++ ),( A ),Streptococcus gallolyticus,2.04,Streptococcus gallolyticus,1.99
9575471b-a59d-4286-ad72-4923793012d7,( +++ ),( A ),Enterococcus faecalis,2.57,Enterococcus faecalis,2.42
9a6af018-e132-49d5-b610-55ba345da850,( ++ ),( A ),Candida albicans,2.24,Candida albicans,2.19
a886a8d5-e2fd-4ab0-856f-4be21def2151,( +++ ),( A ),Streptococcus sanguinis,2.41,Streptococcus sanguinis,2.22
aea255ed-c3c1-4f6a-b511-e5fd62031bde,( ++ ),( B ),Serratia marcescens,2.21,Serratia ureilytica,2.18
b2908563-76de-4fcd-9b1d-fdafd541af40,( +++ ),( A ),Staphylococcus aureus,2.33,Staphylococcus aureus,2.26
b7c11180-9517-421f-9fe5-040ab9025b77,( +++ ),( A ),Pseudomonas aeruginosa,2.35,Pseudomonas aeruginosa,2.33
c92081ea-7c4f-4aea-93c7-49372e96b646,( ++ ),( B ),Serratia marcescens,2.19,Serratia marcescens,2.17
ca4c2ca0-3d2f-4206-a045-c2b03c517bd5,( +++ ),( B ),Enterobacter cloacae,2.4,Enterobacter hormaechei,2.26
e117c4ab-f146-41f1-909a-92fce3e38fe5,( ++ ),( A ),Staphylococcus epidermidis,2.19,Staphylococcus epidermidis,2.13
e77276a6-d399-4b01-87a8-7fc3146100d4,( +++ ),( A ),Pseudomonas aeruginosa,2.4,Pseudomonas aeruginosa,2.31
ecbd73a1-7e11-4866-bbcf-ad64c2ea0577,( +++ ),( C ),Enterobacter aerogenes,2.39,Enterobacter aerogenes,2.33
f009adaa-55ff-48ef-b156-8ba35a61df12,( +++ ),( A ),Streptococcus parasanguinis,2.33,Streptococcus parasanguinis,2.23
f5ffd143-7526-48d0-9e41-aeb83a39483c,( +++ ),( A ),Enterococcus faecalis,2.46,Enterococcus faecalis,2.44
a9d29c7a-6daf-43ca-b860-8c6c133d3a16,( - ),( C ),no peaks found,< 0,no peaks found,< 0
cbeb32c6-1059-4df0-82f0-993046d30adc,( ++ ),( A ),Citrobacter freundii,2.13,Citrobacter freundii,2.06
