0a2f68b1-7c75-4e00-a240-c6db19e4b8dd;( ++ );( A );Staphylococcus aureus;2.11;Staphylococcus aureus;2.11;
062305e4-0096-49ed-8bc5-b03d4c0035fc;( +++ );( A );Staphylococcus aureus;2.31;Staphylococcus aureus;2.27;
0f8ffd56-449e-4b7d-af45-f8e1b6197b6f;( +++ );( B );Proteus vulgaris;2.42;Proteus vulgaris;2.39;
10d82639-4172-4ff8-8a52-33e0c423ffa5;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.35;
1299fc3a-e546-4b7a-8591-7bcf0f965463;( ++ );( A );Staphylococcus aureus;2.26;Staphylococcus aureus;2.24;
129a6380-ba8b-402d-a43a-e4bd1a70ea98;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.37;
12f8f76e-0579-4eaf-bf6d-f55269a47ced;( +++ );( A );Staphylococcus aureus;2.36;Staphylococcus aureus;2.35;
1395fcd6-423e-4a6a-9341-bc486b615169;( ++ );( A );Staphylococcus aureus;2.03;Staphylococcus aureus;1.92;
139b9a1a-6156-4cd3-a5a0-b905ba469c17;( +++ );( A );Streptococcus constellatus;2.33;Streptococcus constellatus;2.27;
13a0bcc3-d2cf-4fe3-ae12-afffa9a2794a;( +++ );( A );Staphylococcus aureus;2.4;Staphylococcus aureus;2.34;
142b49b6-15fd-4816-a5e6-8448ee1df62a;( +++ );( A );Escherichia coli;2.3;Escherichia coli;2.18;
14a43486-8369-4fea-bf51-ef243e96524f;( ++ );( B );Serratia marcescens;2.24;Serratia marcescens;2.22;
1980fc4f-ff1f-46cc-a89b-dd8c5457502b;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.41;
1f630711-bb11-48db-8076-3597969d5a05;( ++ );( A );Staphylococcus aureus;2.26;Staphylococcus aureus;2.25;
1f6599e1-fe4c-46d9-8fe3-afb1f00d985e;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.32;
21920bf6-6cc8-483d-8853-12b02667dd5b;( +++ );( A );Staphylococcus aureus;2.49;Staphylococcus aureus;2.41;
24532311-7439-4e0e-80f7-89381e5d82ba;( +++ );( B );MIX!Acinetobacter gerneri;2.5;Acinetobacter baumannii;2.46;
26b36bde-1e5d-41b1-913a-c50da5b0bca2;( +++ );( A );Pseudomonas aeruginosa;2.38;Pseudomonas aeruginosa;2.35;
290d9e14-317b-44ab-89fd-a3c91211abeb;( +++ );( A );MIX!Citrobacter koseri;2.46;Citrobacter koseri;2.43;
2a68c53e-b14b-4c4b-8b3f-c94e787aaf34;( +++ );( A );Bacteroides fragilis;2.46;Bacteroides fragilis;2.44;
2a72ef2c-8090-4ab1-995e-f288f1591ba6;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.4;
2c0cf32a-e8bc-43fb-84ec-eee729cc5444;( +++ );( A );Escherichia coli;2.46;Escherichia coli;2.35;
2d297af0-d76b-48f2-b3a1-f4da4f7680be;( +++ );( A );Staphylococcus aureus;2.35;Staphylococcus aureus;2.31;
2d2af5e5-b6ad-4c8b-9ad3-214e5e1adf81;( +++ );( A );Streptococcus agalactiae;2.37;Streptococcus agalactiae;2.36;
2f2fc1e3-f16e-4f1a-9fff-571ae1ec3b76;( +++ );( C );MIX!Aggregatibacter segnis;2.57;Aggregatibacter segnis;2.52;
321fd619-9459-4bf2-9156-5be10dec9d6a;( ++ );( B );Staphylococcus aureus;2.24;Staphylococcus aureus;2.2;
3313da35-ea2c-4400-a206-8f1e30d1265e;( +++ );( A );MIX!Staphylococcus capitis;2.31;Staphylococcus capitis;1.82;
332d1e18-96c0-4748-a275-17b16f5e3716;( - );( C );no peaks found;< 0;no peaks found;< 0;
33d9fba4-d0bf-4ec6-9f75-83f6e3b64be2;( +++ );( A );Escherichia coli;2.51;Escherichia coli;2.44;
33ded51b-b428-40ae-8349-8ea1a3da0e3d;( +++ );( B );Enterobacter cloacae;2.4;Enterobacter cloacae;2.26;
34018fea-1d07-467d-9e08-b845a45c4134;( +++ );( A );Staphylococcus aureus;2.32;Staphylococcus aureus;2.22;
34d886c4-b502-4ab8-99ca-bd377ac87a9c;( + );( B );Finegoldia magna;1.87;Finegoldia magna;1.87;
34fb2c37-11d8-4838-bec5-e7e2328c195e;( +++ );( A );Staphylococcus aureus;2.36;Staphylococcus aureus;2.34;
35510b32-1c38-4966-86a6-2d9a235f8e6a;( +++ );( A );Escherichia coli;2.34;Escherichia coli;2.33;
355a8179-6b72-46cd-8b67-2b69696c2c6b;( +++ );( A );Escherichia coli;2.54;Escherichia coli;2.37;
361e0248-eaba-463f-9fa9-63f3d2d43f25;( +++ );( A );Escherichia coli;2.56;Escherichia coli;2.42;
36334977-6473-468c-b45c-d901c18a7076;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.29;
370b46eb-4292-4a2f-905a-43d79355e410;( +++ );( A );Escherichia coli;2.48;Escherichia coli;2.46;
37229e10-8836-4c0c-94b4-bd55c36a6132;( +++ );( B );Escherichia coli;2.46;Escherichia coli;2.4;
39210379-6044-439e-b4d5-246bfb27a32d;( +++ );( A );Staphylococcus aureus;2.36;Staphylococcus aureus;2.36;
3aa39461-af77-4105-bca9-e255059c5549;( +++ );( A );Escherichia coli;2.42;Escherichia coli;2.36;
3af81ad5-b4b7-45f6-a125-0dc34c0994fe;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.38;
3e22cc16-0cb4-4ebc-930d-c0a2edbaad35;( +++ );( B );Staphylococcus aureus;2.3;Staphylococcus aureus;2.3;
41d0a99c-489e-4dd6-80dd-aff11357d43a;( +++ );( A );Staphylococcus aureus;2.37;Staphylococcus aureus;2.31;
42d64b08-5ccf-4412-9090-4a7703d1cfef;( +++ );( A );Escherichia coli;2.37;Escherichia coli;2.37;
42fde3b0-3ae8-40ef-b7a1-50cfa5f3c8bb;( +++ );( A );MIX!Escherichia coli;2.65;Escherichia coli;2.33;
43b122f8-c3e8-465f-b33c-a959dd715413;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.37;
4456dc26-812c-4a7b-9991-163194955d64;( - );( C );no peaks found;< 0;no peaks found;< 0;
45975c45-d976-4e7a-94c4-7dd278ddee12;( ++ );( B );Serratia marcescens;2.18;Serratia marcescens;2.17;
45c14b89-953f-4043-a8d4-0af95fa27f98;( +++ );( A );Escherichia coli;2.57;Escherichia coli;2.46;
4a21f024-9a19-4d3d-884a-638f57c9f9c6;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.28;
4c1bd565-3f83-405b-b5a4-2fa0449858f5;( +++ );( A );MIX!Staphylococcus aureus;2.54;Staphylococcus aureus;2.53;
4ce20265-2472-427a-a2fd-4e39a09531a0;( +++ );( A );Staphylococcus aureus;2.34;Staphylococcus aureus;2.34;
4dff1a4c-abe0-4297-a859-39e6968884c0;( +++ );( A );Serratia marcescens;2.33;Serratia marcescens;2.26;
4e040642-f893-4992-b735-58b8ab9dc61d;( +++ );( A );Staphylococcus aureus;2.3;Staphylococcus aureus;2.29;
526fe00a-6f97-4e7a-b15d-66628e900a03;( +++ );( A );Escherichia coli;2.48;Escherichia coli;2.44;
54547379-175f-49f9-b56b-be258d129596;( ++ );( A );Staphylococcus aureus;2.07;Staphylococcus aureus;1.95;
5516b60a-4c5e-4f8f-8052-56fe53a25b76;( +++ );( A );Staphylococcus aureus;2.37;Staphylococcus aureus;2.35;
5575b80d-7b1d-4128-a40f-59fe3fd86251;( ++ );( A );Candida albicans;2.05;Candida albicans;2.02;
55aaa9d2-2f66-434d-bfbf-394a82f58ff4;( +++ );( A );Staphylococcus aureus;2.32;Staphylococcus aureus;2.31;
56153d42-e6d3-4e7d-b984-997678d71c86;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.33;
56763095-27fd-4035-a628-5306f2b02df4;( +++ );( A );Staphylococcus aureus;2.33;Staphylococcus aureus;2.31;
57ae3224-92e9-4c54-abc4-2a6f35ad55d2;( +++ );( B );Bacteroides faecis;2.56;Bacteroides faecis;2.55;
58471703-eef0-4797-b2e2-837492f37e41;( ++ );( A );Staphylococcus aureus;2.23;Staphylococcus aureus;2.08;
5a0b7bc1-3cbf-4fac-9067-53d46bd5e1d2;( ++ );( A );Staphylococcus aureus;2.22;Staphylococcus aureus;2.21;
5bfbac89-f39c-43cf-b0b8-f6682b0074d8;( + );( B );Eikenella corrodens;1.78;Eikenella corrodens;1.72;
5c3ed2c8-157c-4ef7-bf64-c4f6d86b0c26;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.31;
5c62d515-a3a5-4a7c-9e89-faa246b8a2bc;( +++ );( A );MIX!Serratia marcescens;2.43;Serratia marcescens;2.43;
5c8e38b5-015a-487f-bfe9-ab38dd4bb5bf;( +++ );( A );Escherichia coli;2.42;Escherichia coli;2.38;
5d6e66be-80aa-4050-8dcd-99f9b77b520c;( +++ );( A );Staphylococcus aureus;2.41;Staphylococcus aureus;2.38;
5d70667e-091c-4885-bc63-86bd729bf533;( +++ );( B );Staphylococcus aureus;2.39;Staphylococcus aureus;2.33;
5e31f86b-9d6e-4685-a07f-5e10c327bfe1;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.36;
5e427b4f-6fcb-415b-bb9f-ac6c3ff59aeb;( ++ );( A );Candida tropicalis;2.21;Candida tropicalis;2.09;
60d1e7a2-0f8f-43fc-8a03-96193ff963df;( +++ );( A );Staphylococcus aureus;2.37;Staphylococcus aureus;2.31;
619369f3-063b-4be0-ac5a-c61681b17f09;( +++ );( A );Escherichia coli;2.34;Escherichia coli;2.29;
6224d4c5-bf90-47b4-8b5b-fd4e40f26c0f;( +++ );( A );Escherichia coli;2.52;Escherichia coli;2.46;
628a003b-9ba1-482c-8a53-d1f871520d7e;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.28;
6372f84e-9958-4390-8c85-0806a132cda1;( +++ );( A );MIX!Escherichia coli;2.67;Escherichia coli;2.61;
6389d769-cc7e-42e0-8517-065c4040f3b8;( ++ );( A );Escherichia coli;2.27;Escherichia coli;2.24;
