00a481af-5b89-4987-8be4-041d19bee175;( ++ );( A );Staphylococcus aureus;2.06;Staphylococcus aureus;2.03;
00ac28b8-4461-449d-bf25-de5c541a5393;( ++ );( A );Pseudomonas aeruginosa;2.21;Pseudomonas aeruginosa;2.17;
00b676ca-e0f1-4acd-8337-9f48b2cf9747;( - );( C );not reliable identification;1.11;not reliable identification;1.1;
00c968d0-6d2f-410b-ad54-8db9f734fc5e;( - );( C );not reliable identification;1.35;not reliable identification;1.05;
0a195412-bed5-411b-8a9e-8c4f29346045;( +++ );( B );MIX!Neisseria mucosa;2.39;Neisseria mucosa;2.37;
0a1fe125-f3ea-499d-b6fd-47bc8a08cafe;( +++ );( B );Escherichia coli;2.34;Escherichia coli;2.33;
0a2b10df-e99d-42e1-8dc2-18d30f0b53ad;( +++ );( B );Klebsiella variicola;2.35;Klebsiella variicola;2.35;
0a3e38ed-be16-4ed0-99d6-0dc45cdaa045;( +++ );( A );Enterococcus faecalis;2.43;Enterococcus faecalis;2.39;
0a49c00a-7673-445b-b9b3-c8f7c19db55c;( +++ );( A );Bacteroides fragilis;2.42;Bacteroides fragilis;2.42;
0a4ff55a-2616-426d-90c8-05df392d3494;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.37;
0a5084ae-538f-412a-8376-7e42d14dded3;( +++ );( B );Escherichia coli;2.31;Escherichia coli;2.28;
0a8f7b3c-2dfb-4f13-a523-dec9f0e7a3d9;( +++ );( A );Escherichia coli;2.3;Escherichia coli;2.27;
0a97d3c8-36c0-410c-bd9d-ac6b73f18327;( ++ );( B );Escherichia coli;2.27;Escherichia coli;2.23;
0a9bc1cd-21cc-43ed-b03b-c5620cb5ee49;( - );( C );not reliable identification;1.47;not reliable identification;1.35;
0aa32e3f-fe76-48cc-9b16-76843fd74b81;( +++ );( B );MIX!Enterobacter cloacae;2.46;Enterobacter cloacae;2.4;
0aaa8a45-6d82-45df-b300-1d9fbe9c141b;( ++ );( A );Corynebacterium accolens;2.24;Corynebacterium accolens;2.16;
0ab041e8-d93c-4db2-bd43-5a1bca85ebf8;( +++ );( A );Actinomyces turicensis;2.41;Actinomyces turicensis;2.3;
0ab47302-9669-405c-9624-0a81ad42b1c3;( +++ );( B );Escherichia coli;2.36;Escherichia coli;2.29;
0af71b3e-1d76-4524-9e1e-aed81e57179a;( ++ );( A );Staphylococcus epidermidis;2.02;Staphylococcus epidermidis;1.87;
0af729f7-4a21-44b2-98b8-9059ad5687cd;( + );( B );Staphylococcus lugdunensis;1.93;Staphylococcus lugdunensis;1.88;
0b27e99d-2b0a-4dfc-83b4-d77058513f4b;( ++ );( A );Staphylococcus hominis;2.25;Staphylococcus hominis;2.11;
0b49ed15-3625-4449-a0fe-9f268339bb86;( +++ );( A );Pseudomonas aeruginosa;2.31;Pseudomonas aeruginosa;2.3;
0b5124f4-5b1b-47a2-83f1-e56f85c448e3;( ++ );( A );Campylobacter coli;2.19;Campylobacter coli;2.08;
0b5cdd3d-77f6-416f-97af-245313f46e56;( +++ );( A );Escherichia coli;2.45;Escherichia coli;2.36;
0b7344b2-33b2-48ed-b5d8-9f37d317b88a;( ++ );( A );Pseudomonas aeruginosa;2.16;Pseudomonas aeruginosa;2.13;
0b8e3295-48db-4f93-acda-1653da2eae63;( ++ );( A );Enterococcus faecalis;2.06;Enterococcus faecalis;1.96;
0baa551b-0d73-4fa8-9cab-2565213cc148;( ++ );( A );Staphylococcus aureus;2.13;Staphylococcus aureus;2.11;
0bdaaaf4-eef7-41ee-b0ad-a2fc9d8781f7;( +++ );( A );Pseudomonas aeruginosa;2.35;Pseudomonas aeruginosa;2.35;
0c13c67e-35a7-489e-ada9-417ebc344ee1;( +++ );( B );Klebsiella pneumoniae;2.48;Klebsiella pneumoniae;2.47;
0c155f67-5cc0-4344-b3b6-6b014734cd64;( ++ );( A );Staphylococcus epidermidis;2.2;Staphylococcus epidermidis;2.17;
0c181662-e947-442e-93e7-eaf4865468d7;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.32;
0c1c7e70-fdb6-4b44-9819-ca0ea53606b4;( +++ );( B );Escherichia coli;2.32;Escherichia coli;2.25;
0c2c4d3f-6349-416f-b555-127830a65877;( +++ );( A );Enterococcus faecalis;2.36;Enterococcus faecalis;2.29;
0c6aee49-479c-458a-9b18-7d3009442646;( +++ );( B );Escherichia coli;2.36;Escherichia coli;2.34;
0c780775-ff65-4cc7-9abb-983394d739b8;( ++ );( A );Bacteroides fragilis;2.03;Bacteroides fragilis;1.83;
0c832adc-7cf9-461e-9a31-0e61f0c0f0fc;( ++ );( A );Staphylococcus hominis;2.14;Staphylococcus hominis;2;
0c9175a4-1b11-4a44-ad81-ce1a68163e5b;( +++ );( A );Klebsiella pneumoniae;2.37;Klebsiella pneumoniae;2.33;
0c988e73-d58d-40c1-979a-831bf4869372;( +++ );( B );Haemophilus influenzae;2.34;Haemophilus influenzae;2.3;
0ca5e8e9-8fa4-4bcc-b8bf-41772c00b4a6;( ++ );( A );Staphylococcus hominis;2.01;Staphylococcus hominis;1.98;
0ca7c83a-d90e-4d7d-b584-456788615ce0;( ++ );( A );Enterococcus faecalis;2.19;Enterococcus faecalis;2.04;
0cbda8ad-6f83-47a3-99cc-33df66d4d5c6;( ++ );( A );Staphylococcus epidermidis;2.14;Staphylococcus epidermidis;1.93;
0cf563b2-0352-48f0-89d1-f22fc972d418;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.35;
0cf71242-6454-4e14-b7cb-bedc6f7a485f;( + );( B );Streptococcus parasanguinis;1.8;Streptococcus parasanguinis;1.8;
0d0ca134-5804-404c-bbd6-636d4f1443ce;( ++ );( A );Enterococcus faecalis;2.28;Enterococcus faecalis;2.18;
0d2ba44c-df5b-4308-8897-72133c28f1ea;( ++ );( A );Corynebacterium simulans;2.29;Corynebacterium simulans;2.28;
0d3a0e8e-2f92-4d73-a02e-f695fcc0d6c5;( +++ );( A );Enterococcus faecium;2.35;Enterococcus faecium;2.33;
0d3d6293-ffb3-4129-a9ab-36c41c441e20;( ++ );( A );Staphylococcus epidermidis;2.17;Staphylococcus epidermidis;2.1;
0d4f5a0f-6dde-4e04-bdc1-0b9a382c464d;( ++ );( B );Escherichia coli;2.23;Escherichia coli;2.2;
0d6c834f-49a6-4047-aa8a-38cc54948f98;( +++ );( A );Staphylococcus aureus;2.41;Staphylococcus aureus;2.38;
0d7a4e97-831e-4e17-a041-99d606d895d6;( ++ );( A );Escherichia coli;2.11;Escherichia coli;2.06;
00e051e6-ac27-46c7-9527-830bcc920292;( ++ );( B );Klebsiella pneumoniae;2.25;Klebsiella pneumoniae;2.25;
00efffc7-6a45-4896-82d1-7b0401a7087d;( +++ );( A );MIX!Haemophilus parainfluenzae;2.55;Haemophilus parainfluenzae;2.55;
00f7f0cb-7058-4ef4-b60f-25d1bda0b88f;( ++ );( B );Escherichia coli;2.29;Escherichia coli;2.27;
01cc3a4c-4266-4bb7-833d-6196f4d8db98;( +++ );( A );Haemophilus parainfluenzae;2.32;Haemophilus parainfluenzae;2.06;
0d035f03-350c-4a9c-9636-6a78a55b218e;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.28;
0d419338-9c0c-4eca-862d-1c4d6c019542;( +++ );( A );Streptococcus pyogenes;2.38;Streptococcus pyogenes;2.34;
0d61b5e1-0423-4d1b-8206-483f9cacfc59;( +++ );( A );MIX!Stenotrophomonas maltophilia;2.45;Stenotrophomonas maltophilia;2.09;
0d6413b7-59f1-40cf-bd6e-cfbf26063aee;( +++ );( A );Escherichia coli;2.34;Escherichia coli;2.27;
0d86dd77-b986-432f-8ce3-a54d531f4eac;( +++ );( A );Escherichia coli;2.33;Escherichia coli;2.28;
0d9f244f-128d-4d43-9f70-39f821ed6b0e;( - );( C );not reliable identification;1.59;not reliable identification;1.57;
0da8c2eb-eb72-4de6-946a-2d38e110cab0;( ++ );( A );Escherichia coli;2.15;Escherichia coli;2.13;
0dab2faf-39b6-4a43-82d7-6247f757ecef;( +++ );( A );Haemophilus influenzae;2.36;Haemophilus influenzae;2.35;
0dc4d833-3e14-48ea-a0e9-43eb5faecadb;( +++ );( C );MIX!Haemophilus haemolyticus;2.52;Haemophilus haemolyticus;2.52;
0dcc956f-d864-4d1d-a603-7148273fae69;( ++ );( A );Escherichia coli;2.24;Escherichia coli;2.23;
0de5244e-186e-44cc-9498-6710552d7d62;( - );( C );not reliable identification;1.38;not reliable identification;1.32;
0ded5f0b-3ace-4514-bfe1-95c5ba3af071;( +++ );( B );Streptococcus pyogenes;2.3;Streptococcus pyogenes;2.27;
