46939ee4-7399-47e7-9c45-90b83dc135e2;( +++ );( A );MIX!Streptococcus parasanguinis;2.3;Streptococcus parasanguinis;2.28;
d99ea513-7c23-4118-9a0f-7fe976820dcf;( + );( B );Stenotrophomonas maltophilia;1.93;Stenotrophomonas maltophilia;1.85;
e9f93c65-017a-4637-9de7-1628831529b0;( + );( B );Stenotrophomonas maltophilia;1.99;Stenotrophomonas maltophilia;1.98;
5541883d-4d22-4c5e-93c0-f32f96c1b336;( - );( C );not reliable identification;1.46;not reliable identification;1.33;
06b90a24-7eda-47b2-b8f4-8acef09633bf;( ++ );( A );Lactobacillus jensenii;2.09;Lactobacillus jensenii;2.08;
2e1dcdfe-37b9-4188-b0e9-085caa32fea6;( +++ );( A );Lactobacillus gasseri;2.3;Lactobacillus gasseri;2.27;
334c0aae-27c6-4ce5-866d-4fff1cadc497;( - );( C );not reliable identification;1.24;not reliable identification;1.18;
335a158e-744a-4fe8-8146-ea1768dea51b;( ++ );( B );Streptococcus vestibularis;2.28;Streptococcus salivarius;2.26;
387935de-68a3-4de9-be9d-6c8582368f8a;( +++ );( B );Actinotignum schaalii;2.43;Actinotignum schaalii;2.25;
3ba4766f-5f89-442f-a6e1-5b5a8446642a;( +++ );( B );Neisseria subflava;2.36;Neisseria subflava;2.33;
3d208934-92b9-4949-bbce-64083176edf6;( ++ );( B );Streptococcus mitis;2.25;Streptococcus oralis;2.18;
3f80909f-5530-40c3-bd4e-eec7599b4103;( ++ );( A );Stenotrophomonas maltophilia;2.24;Stenotrophomonas maltophilia;2.14;
41331de6-6de3-43b2-a098-71ec3600df22;( +++ );( A );Gardnerella vaginalis;2.32;Gardnerella vaginalis;2.24;
46de1903-df50-48f6-aa42-82e1c0d244dc;( +++ );( A );Acinetobacter calcoaceticus;2.51;Acinetobacter calcoaceticus;2.41;
69a1b0a3-6f1e-4215-8369-a63e65c383c0;( +++ );( B );Actinotignum schaalii;2.47;Actinotignum schaalii;2.24;
6d160f94-65bb-417f-8915-45222146a31c;( ++ );( A );Aerococcus urinae;2.15;Aerococcus urinae;2.02;
6e7bd248-ba44-4350-9696-9f2560a0436c;( + );( B );Gardnerella vaginalis;1.91;Gardnerella vaginalis;1.86;
7346baa8-60b8-463a-9e59-8f5aeb080524;( ++ );( A );Stenotrophomonas maltophilia;2.27;Stenotrophomonas maltophilia;2.24;
7ee9365c-3d33-4d0e-951d-974f26946dcb;( +++ );( A );Streptococcus anginosus;2.4;Streptococcus anginosus;2.33;
8bab7a32-7e6f-45f4-b41c-dc2a52c29b72;( ++ );( B );Streptococcus mitis;2.21;Streptococcus mitis;2.19;
95dd69b7-062e-48b5-8cb2-27e80cc961e2;( ++ );( B );Streptococcus oralis;2.17;Streptococcus oralis;2.16;
9a7bd5ab-e085-4b05-8f27-3d7d4b453594;( ++ );( B );Streptococcus oralis;2.2;Streptococcus oralis;2.18;
9d34080d-a45c-4b18-998c-c0ef08b7cd64;( ++ );( A );Stenotrophomonas maltophilia;2.24;Stenotrophomonas maltophilia;2.21;
a820e498-44cd-4499-a269-8bbafa524e8b;( - );( C );not reliable identification;1.29;not reliable identification;1.24;
ae6e5acd-c3a9-4d57-9f36-fbdd59238d88;( ++ );( B );Streptococcus mitis;2.27;Streptococcus mitis;2.25;
b3605b7b-3aad-46d5-b3d7-8d0bb004d24a;( ++ );( A );Candida albicans;2.15;Candida albicans;2.1;
b5bf83e5-aa3e-44ac-8cae-ad6a49353541;( + );( B );Gardnerella vaginalis;1.92;Gardnerella vaginalis;1.77;
b68900c6-a963-4aa6-8ae2-eeb5b397fd75;( ++ );( A );Lactobacillus jensenii;2.15;Lactobacillus jensenii;2.03;
b8716033-b6f3-4be2-87ac-51742c7fb7d0;( +++ );( A );Gardnerella vaginalis;2.37;Gardnerella vaginalis;2.34;
b96066b0-e2b3-4b57-8a9c-419a82fa7d2b;( - );( C );no peaks found;<0;no peaks found;<0;
bd6cb459-dfa2-4f21-9982-5f7c5a94d677;( +++ );( B );Neisseria subflava;2.35;Neisseria subflava;2.33;
c2905697-701e-42fa-bc0a-abd593245f1f;( + );( B );Gardnerella vaginalis;1.98;Gardnerella vaginalis;1.96;
cae6db27-dcc3-46d7-aa14-9ccfe3ca6d60;( +++ );( A );Acinetobacter calcoaceticus;2.41;Acinetobacter calcoaceticus;2.39;
cc8e598d-1375-44f6-8558-baede925fe2b;( ++ );( B );Streptococcus salivarius;2.2;Streptococcus salivarius;2.19;
d32b41a3-8184-4691-a6fb-1ba85858b92b;( - );( C );no peaks found;<0;no peaks found;<0;
e99b3ed5-d050-46ed-8b93-f282f665c8d0;( +++ );( B );Streptococcus oralis;2.33;Streptococcus oralis;2.31;
ef75dff0-83c2-4d83-ab85-f5ab16915f6a;( ++ );( A );Candida albicans;2.01;Candida albicans;1.95;
01be03b5-bdd4-4ad5-91b2-2820f79d5dc1;( + );( B );Klebsiella pneumoniae;1.99;Klebsiella pneumoniae;1.92;
062925d2-0a33-49d0-b748-e470d3e81155;( + );( B );Candida glabrata;1.83;not reliable identification;1.69;
1edeaa72-da25-4656-8f3c-af72b014c81f;( ++ );( C );Klebsiella oxytoca;2.21;Klebsiella oxytoca;2.17;
1f71a37b-0f71-4161-bba6-010b6af6e6a5;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.3;
21389973-89c0-4079-854f-da2c38aa23ba;( +++ );( A );Corynebacterium amycolatum;2.31;Corynebacterium amycolatum;2.29;
67d92ac4-b543-4de3-a645-cfc1127e7eea;( +++ );( A );Enterococcus faecium;2.33;Enterococcus faecium;2.32;
6f0e7e38-a378-43fe-9b2b-029bddc58450;( +++ );( A );Lactobacillus rhamnosus;2.42;Lactobacillus rhamnosus;2.38;
71ca7939-a5e2-43b1-88ae-ed1d458da015;( +++ );( A );Lactobacillus paracasei;2.31;Lactobacillus paracasei;2.31;
76bbc772-a392-4306-9726-a2ca1f99159a;( +++ );( A );Serratia marcescens;2.31;Serratia marcescens;2.29;
a417540a-9ee7-4da5-95f8-a8b082b49466;( +++ );( A );Staphylococcus aureus;2.44;Staphylococcus aureus;2.39;
af35b0ae-b9ed-40cc-ab42-4ea0fe6d4bc2;( ++ );( A );Staphylococcus warneri;2.2;Staphylococcus warneri;1.98;
