4225e3bb-8ec5-4ae8-9254-d2f150aa7538;( +++ );( B );Escherichia coli;2.35;Escherichia coli;2.34;
469b6109-b93f-48e9-86d3-746599f560c7;( +++ );( A );Escherichia coli;2.33;Escherichia coli;2.33;
6696776c-8e46-4642-9fb2-ccea7c4f954c;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.29;
db2b6d4c-1f30-432c-b02e-a1f850a4516a;( +++ );( B );Escherichia coli;2.37;Escherichia coli;2.31;
2018-08-30T15-22-31;( +++ );( A );Escherichia coli;2.34;Escherichia coli;2.3;
2018-08-30T15-22-31;( +++ );( A );Escherichia coli;2.31;Escherichia coli;2.29;
2018-08-30T15-22-31;( +++ );( A );Escherichia coli;2.37;Escherichia coli;2.26;
2018-08-30T15-22-31;( +++ );( B );Escherichia coli;2.33;Escherichia coli;2.23;
2018-08-30T15-22-31;( +++ );( B );Escherichia coli;2.35;Escherichia coli;2.26;
2018-08-30T15-22-31;( +++ );( A );Escherichia coli;2.3;Escherichia coli;2.29;
2018-08-30T15-22-31;( ++ );( B );Escherichia coli;2.29;Escherichia coli;2.28;
2018-08-30T15-22-31;( +++ );( A );Escherichia coli;2.31;Escherichia coli;2.22;
2018-08-30T15-22-31;( +++ );( A );Escherichia coli;2.31;Escherichia coli;2.29;
139a4eb1-4de0-4ecb-a513-b4441d42c9b2;( - );( C );not reliable identification;1.45;not reliable identification;1.43;
4ce2b444-3e72-46b2-be3b-204e823d548d;( - );( C );not reliable identification;1.57;not reliable identification;1.51;
55251095-6681-4c1b-ae54-d50d3b004594;( - );( C );no peaks found;<0;no peaks found;<0;
5d049abd-bfb4-49c9-95e7-50573f7a0d06;( - );( C );not reliable identification;1.4;not reliable identification;1.36;
c527a1f4-f620-48c1-be80-0cceffb8a7c9;( - );( C );not reliable identification;1.49;not reliable identification;1.4;
d3bf03d5-7b36-447e-aebc-9220a9dea34f;( - );( C );not reliable identification;1.39;not reliable identification;1.38;
dfc063b6-65b4-48fc-b1c5-b17b68899b51;( ++ );( A );Gardnerella vaginalis;2.15;Gardnerella vaginalis;2.14;
e5d0a44c-5e87-4661-9331-6f4fb14fdb44;( + );( B );Lactobacillus crispatus;1.98;not reliable identification;1.69;
efaa5ca4-9f7e-464c-a6a4-acf512ae972e;( + );( B );Lactobacillus crispatus;1.87;not reliable identification;1.64;
34cd4aff-2ab9-4c55-a48c-a1fd4aa77374;( + );( B );Haemophilus influenzae;1.74;not reliable identification;1.56;
46f168b8-9be1-4a31-adc6-0749dce541a9;( + );( B );Gardnerella vaginalis;1.73;not reliable identification;1.63;
51c2b682-8180-47dc-a2ae-5d34a038bf9f;( ++ );( A );Gardnerella vaginalis;2.2;Gardnerella vaginalis;2.08;
74e09d41-f690-4e25-8548-bb16da50d050;( + );( B );Gardnerella vaginalis;1.81;Gardnerella vaginalis;1.7;
85f4c02b-7662-4d4b-8e4f-895476f3bd70;( + );( B );Neisseria subflava;1.79;Neisseria flavescens;1.78;
b5262b22-45d5-4aaf-852b-83bc0c695bbd;( ++ );( A );Streptococcus infantis;2;Streptococcus oralis;1.94;
d5d24014-1e37-465b-a953-5ac4e1597391;( + );( B );Bifidobacterium breve;1.86;Bifidobacterium breve;1.86;
e0172699-e18f-4189-a5df-76936d17be1a;( - );( C );not reliable identification;1.08;not reliable identification;1.07;
e6a37dac-ffca-4e5b-b2db-cf9023152b64;( + );( B );Streptococcus oralis;1.97;Streptococcus oralis;1.89;
f6db38f7-c55e-4ea7-81b2-0c40dbaa2c0b;( ++ );( A );Gardnerella vaginalis;2.21;Gardnerella vaginalis;2.1;
230c7401-2938-4713-a79b-346a4b1eb524;( +++ );( A );Enterococcus faecalis;2.32;Enterococcus faecalis;2.31;
230c7401-2938-4713-a79b-346a4b1eb524;( +++ );( A );Enterococcus faecalis;2.37;Enterococcus faecalis;2.3;
57d64561-bb1a-4a6a-9dd1-a2589f884039;( ++ );( A );Lactobacillus iners;2.19;not reliable identification;1.59;
57d64561-bb1a-4a6a-9dd1-a2589f884039;( ++ );( A );Lactobacillus iners;2.22;not reliable identification;1.51;
5af83226-e56c-4e0d-a783-925ead253128;( ++ );( A );Staphylococcus epidermidis;2.06;Staphylococcus epidermidis;2.03;
